Index,Lat,Lon,Alt (MSL),Alt (HAE),jamind,SVs Used,Fix type (GPS) valid,Fix type (GPS),UTC,GPS time,noise (GPS),DGPS,HDOP,PDOP
204,,,,,10.2,0,No,,21:59:51.000 02/02/2026,2404:165609.000,57,No,100.0,100.0
205,,,,,10.2,0,No,,21:59:52.000 02/02/2026,2404:165610.000,57,No,100.0,100.0
206,,,,,10.6,0,No,,21:59:53.000 02/02/2026,2404:165611.000,57,No,100.0,100.0
207,,,,,10.6,0,No,,21:59:54.000 02/02/2026,2404:165612.000,57,No,100.0,100.0
208,,,,,11.0,3,No,,21:59:55.000 02/02/2026,2404:165613.000,57,No,28.7,28.8
209,,,,,10.6,0,No,,21:59:55.990 02/02/2026,2404:165613.990,57,No,100.0,100.0
210,,,,,10.6,7,No,,21:59:57.000 02/02/2026,2404:165615.000,57,No,2.4,2.6
211,,,,,10.2,10,No,,21:59:58.000 02/02/2026,2404:165616.000,57,No,1.0,1.9
212,53.13249850,49.95532733,1003.300,997.000,11.0,10,Yes,3D,21:59:59.000 02/02/2026,2404:165617.000,57,No,0.9,1.9
213,53.13262500,49.95570850,1002.100,995.800,10.6,10,Yes,3D,22:00:00.000 02/02/2026,2404:165618.000,57,No,0.9,1.9
214,53.13275367,49.95607000,1001.100,994.800,11.4,10,Yes,3D,22:00:01.000 02/02/2026,2404:165619.000,57,No,1.0,2.0
215,53.13287583,49.95644017,1000.300,994.000,12.2,10,Yes,3D,22:00:02.000 02/02/2026,2404:165620.000,57,No,0.9,1.9
216,53.13299650,49.95681133,999.700,993.400,11.0,10,Yes,3D,22:00:03.000 02/02/2026,2404:165621.000,57,No,0.9,1.9
217,53.13311283,49.95718150,999.300,993.000,11.8,10,Yes,3D,22:00:04.000 02/02/2026,2404:165622.000,57,No,0.9,1.9
218,53.13322600,49.95755417,999.300,993.000,10.6,10,Yes,3D,22:00:05.000 02/02/2026,2404:165623.000,57,No,0.9,1.9
219,53.13333583,49.95792717,999.400,993.100,11.8,10,Yes,3D,22:00:06.000 02/02/2026,2404:165624.000,57,No,0.9,1.9
220,53.13344283,49.95830333,999.600,993.300,11.4,10,Yes,3D,22:00:07.000 02/02/2026,2404:165625.000,57,No,0.9,1.9
221,53.13354533,49.95868650,999.900,993.600,11.4,6,Yes,3D,22:00:08.020 02/02/2026,2404:165626.020,57,No,1.2,2.4
222,53.13364367,49.95906250,1000.100,993.800,12.2,6,Yes,3D,22:00:09.000 02/02/2026,2404:165627.000,57,No,1.2,2.4
223,53.13374050,49.95944850,1000.000,993.700,11.4,6,Yes,3D,22:00:10.000 02/02/2026,2404:165628.000,57,No,1.2,2.4
224,53.13383417,49.95983583,1000.100,993.800,11.0,6,Yes,3D,22:00:11.000 02/02/2026,2404:165629.000,56,No,1.2,2.4
225,53.13392583,49.96022483,1000.300,994.000,11.4,6,Yes,3D,22:00:12.000 02/02/2026,2404:165630.000,56,No,1.2,2.4
226,53.13401317,49.96061583,1000.500,994.200,11.4,6,Yes,3D,22:00:13.000 02/02/2026,2404:165631.000,56,No,1.2,2.4
227,53.13409783,49.96100633,1001.000,994.700,11.4,10,Yes,3D,22:00:14.000 02/02/2026,2404:165632.000,56,No,0.9,1.9
228,53.13417950,49.96140067,1001.600,995.300,11.4,10,Yes,3D,22:00:15.000 02/02/2026,2404:165633.000,56,No,0.9,1.9
229,53.13425767,49.96179617,1002.100,995.800,11.0,10,Yes,3D,22:00:16.000 02/02/2026,2404:165634.000,56,No,0.9,1.9
230,53.13432383,49.96215900,1003.300,997.000,11.4,10,Yes,3D,22:00:17.000 02/02/2026,2404:165635.000,56,No,0.9,1.9
231,53.13439167,49.96254483,1003.900,997.600,11.4,10,Yes,3D,22:00:18.000 02/02/2026,2404:165636.000,56,No,0.9,1.9
232,53.13450017,49.96295917,1002.100,995.800,11.4,10,Yes,3D,22:00:19.000 02/02/2026,2404:165637.000,56,No,0.9,1.9
233,53.13457633,49.96336450,1000.100,993.800,11.4,10,Yes,3D,22:00:20.000 02/02/2026,2404:165638.000,56,No,0.9,1.9
234,53.13464450,49.96376833,999.200,992.900,11.4,10,Yes,3D,22:00:21.000 02/02/2026,2404:165639.000,56,No,0.9,1.9
235,53.13471467,49.96416100,998.200,991.900,11.4,10,Yes,3D,22:00:22.000 02/02/2026,2404:165640.000,56,No,0.9,1.9
236,53.13475817,49.96455767,994.600,988.300,11.4,10,Yes,3D,22:00:23.000 02/02/2026,2404:165641.000,56,No,0.9,1.9
237,53.13478867,49.96496767,991.600,985.300,11.4,10,Yes,3D,22:00:24.000 02/02/2026,2404:165642.000,56,No,0.9,1.9
238,53.13484283,49.96538050,993.400,987.100,11.4,10,Yes,3D,22:00:25.000 02/02/2026,2404:165643.000,56,No,0.9,1.9
239,53.13488350,49.96579167,998.500,992.200,11.4,10,Yes,3D,22:00:26.000 02/02/2026,2404:165644.000,56,No,0.9,1.9
240,53.13492117,49.96620333,1002.500,996.200,11.8,10,Yes,3D,22:00:27.000 02/02/2026,2404:165645.000,56,No,0.9,1.9
241,53.13491200,49.96666483,1006.700,1000.400,10.6,10,Yes,3D,22:00:28.000 02/02/2026,2404:165646.000,56,No,0.9,1.9
242,53.13489433,49.96711883,1002.800,996.500,10.6,10,Yes,3D,22:00:29.000 02/02/2026,2404:165647.000,56,No,0.9,1.9
243,53.13488400,49.96755350,995.900,989.600,11.4,10,Yes,3D,22:00:30.000 02/02/2026,2404:165648.000,56,No,0.9,1.9
244,53.13487500,49.96797967,989.600,983.300,11.0,10,Yes,3D,22:00:31.000 02/02/2026,2404:165649.000,56,No,0.9,1.9
245,53.13486183,49.96839217,984.100,977.800,10.6,10,Yes,3D,22:00:32.000 02/02/2026,2404:165650.000,56,No,1.3,2.2
246,53.13484867,49.96880467,979.600,973.300,11.0,10,Yes,3D,22:00:33.000 02/02/2026,2404:165651.000,56,No,1.3,2.2
247,53.13486250,49.96923867,982.400,976.100,10.6,10,Yes,3D,22:00:34.000 02/02/2026,2404:165652.000,56,No,1.3,2.2
248,53.13487750,49.96966767,985.100,978.800,10.6,10,Yes,3D,22:00:35.000 02/02/2026,2404:165653.000,56,No,1.0,1.9
249,53.13488167,49.97010617,988.400,982.100,10.6,10,Yes,3D,22:00:36.000 02/02/2026,2404:165654.000,56,No,1.3,2.2
250,53.13488583,49.97053583,990.400,984.100,10.6,10,Yes,3D,22:00:37.000 02/02/2026,2404:165655.000,56,No,1.0,1.9
251,53.13488833,49.97096117,991.500,985.200,10.2,10,Yes,3D,22:00:38.000 02/02/2026,2404:165656.000,56,No,1.0,1.9
252,53.13489350,49.97138500,993.300,987.000,9.8,10,Yes,3D,22:00:39.000 02/02/2026,2404:165657.000,56,No,1.0,1.9
253,53.13490133,49.97180683,995.600,989.300,10.2,10,Yes,3D,22:00:40.000 02/02/2026,2404:165658.000,56,No,1.0,1.9
254,53.13490900,49.97222400,997.800,991.500,11.8,10,Yes,3D,22:00:41.000 02/02/2026,2404:165659.000,56,No,0.9,1.9
255,53.13489717,49.97266350,1000.000,993.700,10.2,10,Yes,3D,22:00:42.000 02/02/2026,2404:165660.000,56,No,1.2,2.3
256,53.13489983,49.97308167,1002.700,996.400,11.0,10,Yes,3D,22:00:43.000 02/02/2026,2404:165661.000,56,No,0.9,1.9
257,53.13487883,49.97351567,1004.300,998.000,10.6,10,Yes,3D,22:00:44.000 02/02/2026,2404:165662.000,56,No,1.3,2.2
258,53.13487517,49.97395017,1006.100,999.800,10.6,10,Yes,3D,22:00:45.000 02/02/2026,2404:165663.000,56,No,1.5,2.6
259,53.13487083,49.97437133,1012.300,1006.000,10.2,10,Yes,3D,22:00:46.000 02/02/2026,2404:165664.000,56,No,1.0,2.1
260,53.13485400,49.97479750,1015.500,1009.200,10.6,10,Yes,3D,22:00:47.000 02/02/2026,2404:165665.000,56,No,1.1,2.3
261,53.13483450,49.97521883,1021.400,1015.100,11.0,10,Yes,3D,22:00:48.000 02/02/2026,2404:165666.000,56,No,1.0,2.4
262,53.13481000,49.97564383,1024.100,1017.800,11.0,10,Yes,3D,22:00:49.000 02/02/2026,2404:165667.000,56,No,1.2,2.4
263,53.13478417,49.97605883,1030.100,1023.800,10.6,10,Yes,3D,22:00:50.000 02/02/2026,2404:165668.000,56,No,1.3,3.2
264,53.13473567,49.97647983,1030.200,1023.900,11.0,10,Yes,3D,22:00:51.000 02/02/2026,2404:165669.000,56,No,1.3,2.4
265,53.13471067,49.97688317,1035.800,1029.500,11.0,10,Yes,3D,22:00:52.000 02/02/2026,2404:165670.000,57,No,1.5,3.4
266,53.13464617,49.97730717,1034.300,1028.000,11.0,10,Yes,3D,22:00:53.000 02/02/2026,2404:165671.000,57,No,5.2,5.3
267,53.13460217,49.97770817,1040.000,1033.700,11.0,10,Yes,3D,22:00:54.000 02/02/2026,2404:165672.000,56,No,2.4,11.2
268,53.13456917,49.97806833,1041.400,1035.100,11.0,10,Yes,3D,22:00:55.000 02/02/2026,2404:165673.000,56,No,0.9,1.9
269,,,,,11.0,0,No,,22:00:56.000 02/02/2026,2404:165674.000,56,No,100.0,100.0
270,53.13446333,49.97882533,1038.300,1032.000,10.6,10,Yes,3D,22:00:57.000 02/02/2026,2404:165675.000,56,No,0.9,1.9
271,53.13441433,49.97916883,1032.600,1026.300,10.6,10,Yes,3D,22:00:58.000 02/02/2026,2404:165676.000,56,No,0.9,1.9
272,,,,,10.6,0,No,,22:00:59.000 02/02/2026,2404:165677.000,56,No,100.0,100.0
273,53.13427883,49.97993683,1028.900,1022.600,11.0,10,Yes,3D,22:01:00.000 02/02/2026,2404:165678.000,56,No,0.9,1.9
274,53.13421183,49.98030467,1024.200,1017.900,11.0,10,Yes,3D,22:01:01.000 02/02/2026,2404:165679.000,56,No,0.9,1.9
275,,,,,11.4,0,No,,22:01:02.000 02/02/2026,2404:165680.000,56,No,100.0,100.0
276,53.13404933,49.98107450,1020.800,1014.500,11.0,10,Yes,3D,22:01:03.000 02/02/2026,2404:165681.000,56,No,0.9,1.9
277,,,,,11.4,0,No,,22:01:04.000 02/02/2026,2404:165682.000,56,No,100.0,100.0
278,53.13386850,49.98184283,1017.200,1010.900,11.4,10,Yes,3D,22:01:05.000 02/02/2026,2404:165683.000,56,No,0.9,1.9
279,,,,,11.0,0,No,,22:01:06.000 02/02/2026,2404:165684.000,56,No,100.0,100.0
280,53.13367100,49.98260617,1013.800,1007.500,11.0,10,Yes,3D,22:01:07.000 02/02/2026,2404:165685.000,56,No,0.9,1.9
281,,,,,11.0,0,No,,22:01:08.000 02/02/2026,2404:165686.000,56,No,100.0,100.0
282,53.13346167,49.98336267,1010.200,1003.900,11.4,10,Yes,3D,22:01:09.000 02/02/2026,2404:165687.000,56,No,0.9,1.9
283,,,,,11.0,0,No,,22:01:10.000 02/02/2026,2404:165688.000,56,No,100.0,100.0
284,53.13326083,49.98408367,1012.500,1006.200,11.0,10,Yes,3D,22:01:11.000 02/02/2026,2404:165689.000,56,No,1.1,2.5
285,,,,,11.4,0,No,,22:01:12.000 02/02/2026,2404:165690.000,56,No,100.0,100.0
286,53.13306300,49.98487217,1018.300,1012.000,11.0,10,Yes,3D,22:01:13.000 02/02/2026,2404:165691.000,56,No,1.2,2.9
287,,,,,10.6,0,No,,22:01:14.000 02/02/2026,2404:165692.000,56,No,100.0,100.0
288,53.13285183,49.98563467,1026.000,1019.700,11.8,10,Yes,3D,22:01:15.000 02/02/2026,2404:165693.000,56,No,1.0,2.1
289,,,,,11.0,0,No,,22:01:16.000 02/02/2026,2404:165694.000,56,No,100.0,100.0
290,53.13260983,49.98633983,1031.000,1024.700,11.4,10,Yes,3D,22:01:17.000 02/02/2026,2404:165695.000,56,No,1.5,3.6
291,,,,,11.0,0,No,,22:01:18.000 02/02/2026,2404:165696.000,56,No,100.0,100.0
292,53.13235617,49.98706183,1045.200,1038.900,11.4,10,Yes,3D,22:01:19.000 02/02/2026,2404:165697.000,56,No,1.9,5.7
293,,,,,11.0,0,No,,22:01:20.000 02/02/2026,2404:165698.000,56,No,100.0,100.0
294,53.13209500,49.98777283,1035.800,1029.500,11.0,10,Yes,3D,22:01:21.000 02/02/2026,2404:165699.000,56,No,1.0,1.9
295,53.13203233,49.98815267,1044.000,1037.700,11.4,10,Yes,3D,22:01:22.000 02/02/2026,2404:165700.000,56,No,2.4,2.6
296,53.13191133,49.98847767,1056.800,1050.500,11.4,10,Yes,3D,22:01:23.000 02/02/2026,2404:165701.000,56,No,1.5,5.2
297,53.13179483,49.98888133,1063.800,1057.500,11.8,10,Yes,3D,22:01:24.000 02/02/2026,2404:165702.000,56,No,1.4,3.2
298,53.13167383,49.98921767,1066.700,1060.400,11.4,10,Yes,3D,22:01:25.000 02/02/2026,2404:165703.000,56,No,1.7,3.5
299,53.13154100,49.98958283,1070.900,1064.600,11.0,10,Yes,3D,22:01:26.000 02/02/2026,2404:165704.000,56,No,2.7,4.2
300,53.13139967,49.98992433,1072.200,1065.900,11.0,10,Yes,3D,22:01:27.000 02/02/2026,2404:165705.000,56,No,1.7,3.5
301,53.13126833,49.99025183,1075.300,1069.000,10.6,10,Yes,3D,22:01:28.000 02/02/2026,2404:165706.000,56,No,3.0,4.3
302,53.13107600,49.99039767,1075.400,1069.100,11.4,10,Yes,3D,22:01:29.000 02/02/2026,2404:165707.000,56,No,1.4,3.3
303,53.13092983,49.99072217,1076.100,1069.800,11.0,10,Yes,3D,22:01:30.000 02/02/2026,2404:165708.000,56,No,2.8,3.6
304,53.13073017,49.99096733,1064.100,1057.800,11.8,10,Yes,3D,22:01:31.000 02/02/2026,2404:165709.000,56,No,1.0,2.1
305,53.13058650,49.99128333,1066.800,1060.500,11.4,10,Yes,3D,22:01:32.000 02/02/2026,2404:165710.000,56,No,2.3,2.5
306,53.13032567,49.99158500,1041.800,1035.400,11.4,10,Yes,3D,22:01:33.000 02/02/2026,2404:165711.000,56,No,0.9,1.9
307,,,,,11.4,0,No,,22:01:34.000 02/02/2026,2404:165712.000,56,No,100.0,100.0
308,53.12998817,49.99222200,1035.600,1029.200,11.4,10,Yes,3D,22:01:35.000 02/02/2026,2404:165713.000,56,No,2.0,3.7
309,,,,,11.0,0,No,,22:01:36.000 02/02/2026,2404:165714.000,56,No,100.0,100.0
310,53.12961217,49.99285650,1027.100,1020.700,11.0,10,Yes,3D,22:01:37.000 02/02/2026,2404:165715.000,56,No,2.3,4.0
311,,,,,11.0,0,No,,22:01:38.000 02/02/2026,2404:165716.000,56,No,100.0,100.0
312,53.12912200,49.99333467,1012.800,1006.400,11.0,10,Yes,3D,22:01:39.000 02/02/2026,2404:165717.000,56,No,0.9,1.9
313,,,,,11.0,0,No,,22:01:40.000 02/02/2026,2404:165718.000,56,No,100.0,100.0
314,53.12865017,49.99391917,992.000,985.600,11.0,10,Yes,3D,22:01:41.000 02/02/2026,2404:165719.000,56,No,1.2,2.4
315,53.12837017,49.99417283,991.300,984.900,11.0,10,Yes,3D,22:01:42.000 02/02/2026,2404:165720.000,56,No,1.1,2.5
316,53.12809183,49.99446867,974.500,968.100,11.0,10,Yes,3D,22:01:43.000 02/02/2026,2404:165721.000,56,No,1.8,3.1
317,53.12782200,49.99469017,967.000,960.600,11.0,10,Yes,3D,22:01:44.000 02/02/2026,2404:165722.000,56,No,1.0,1.9
318,53.12753300,49.99485383,966.900,960.500,10.6,10,Yes,3D,22:01:45.000 02/02/2026,2404:165723.000,56,No,1.6,2.9
319,53.12727883,49.99505100,965.800,959.400,11.4,10,Yes,3D,22:01:46.000 02/02/2026,2404:165724.000,56,No,1.1,2.1
320,53.12702750,49.99525667,961.700,955.300,11.8,10,Yes,3D,22:01:47.000 02/02/2026,2404:165725.000,56,No,2.4,3.9
321,53.12681683,49.99547283,959.600,953.200,11.0,10,Yes,3D,22:01:48.000 02/02/2026,2404:165726.000,56,No,1.1,2.1
322,53.12657467,49.99568117,958.900,952.500,11.0,10,Yes,3D,22:01:49.000 02/02/2026,2404:165727.000,56,No,3.9,5.5
323,53.12635533,49.99588717,957.100,950.700,11.0,10,Yes,3D,22:01:50.000 02/02/2026,2404:165728.000,56,No,1.5,2.8
324,53.12612267,49.99610117,953.600,947.200,11.0,10,Yes,3D,22:01:51.000 02/02/2026,2404:165729.000,56,No,2.4,3.9
325,53.12590283,49.99629933,953.600,947.200,11.4,10,Yes,3D,22:01:52.000 02/02/2026,2404:165730.000,56,No,1.6,2.9
326,53.12567250,49.99650717,951.500,945.100,11.4,10,Yes,3D,22:01:53.000 02/02/2026,2404:165731.000,56,No,1.1,2.2
327,53.12545483,49.99670050,951.300,944.900,11.0,10,Yes,3D,22:01:54.000 02/02/2026,2404:165732.000,56,No,1.0,2.2
328,53.12522000,49.99690017,949.000,942.600,11.0,10,Yes,3D,22:01:55.000 02/02/2026,2404:165733.000,57,No,1.1,2.2
329,53.12499667,49.99707283,947.600,941.200,11.0,10,Yes,3D,22:01:56.000 02/02/2026,2404:165734.000,57,No,1.8,3.3
330,53.12476500,49.99727817,943.500,937.100,11.0,10,Yes,3D,22:01:57.000 02/02/2026,2404:165735.000,57,No,2.4,3.9
331,53.12452767,49.99747750,941.000,934.600,11.0,10,Yes,3D,22:01:58.000 02/02/2026,2404:165736.000,56,No,1.6,2.9
332,53.12429433,49.99765400,937.600,931.200,11.0,10,Yes,3D,22:01:59.000 02/02/2026,2404:165737.000,56,No,1.6,3.2
333,53.12405500,49.99781800,937.300,930.900,11.0,10,Yes,3D,22:02:00.000 02/02/2026,2404:165738.000,56,No,1.0,2.1
334,53.12381733,49.99798300,937.900,931.500,11.0,10,Yes,3D,22:02:01.000 02/02/2026,2404:165739.000,56,No,1.0,2.1
335,53.12357367,49.99813200,936.700,930.300,11.4,10,Yes,3D,22:02:02.000 02/02/2026,2404:165740.000,57,No,1.1,2.3
336,53.12333350,49.99828450,936.700,930.300,11.0,10,Yes,3D,22:02:03.000 02/02/2026,2404:165741.000,57,No,1.0,2.1
337,53.12308700,49.99842517,935.300,928.900,11.0,10,Yes,3D,22:02:04.000 02/02/2026,2404:165742.000,57,No,1.1,2.3
338,53.12285350,49.99856950,936.300,929.900,11.4,10,Yes,3D,22:02:05.000 02/02/2026,2404:165743.000,57,No,1.1,2.5
339,53.12260767,49.99870117,935.300,928.900,11.0,9,Yes,3D,22:02:06.000 02/02/2026,2404:165744.000,57,No,1.1,2.3
340,53.12238483,49.99885367,937.900,931.500,11.4,10,Yes,3D,22:02:07.000 02/02/2026,2404:165745.000,57,No,1.4,3.3
341,53.12215133,49.99898517,938.800,932.400,11.4,10,Yes,3D,22:02:08.000 02/02/2026,2404:165746.000,57,No,1.4,2.5
342,53.12192417,49.99912317,943.600,937.200,11.0,9,Yes,3D,22:02:09.000 02/02/2026,2404:165747.000,57,No,1.4,2.8
343,53.12169383,49.99925500,944.300,937.900,11.4,10,Yes,3D,22:02:10.000 02/02/2026,2404:165748.000,57,No,1.3,2.8
344,53.12146317,49.99937267,947.400,941.000,11.4,10,Yes,3D,22:02:11.000 02/02/2026,2404:165749.000,57,No,1.2,2.5
345,53.12122833,49.99948933,948.200,941.800,11.4,10,Yes,3D,22:02:12.000 02/02/2026,2404:165750.000,57,No,1.3,2.8
346,53.12099183,49.99959300,951.800,945.400,11.4,10,Yes,3D,22:02:13.000 02/02/2026,2404:165751.000,57,No,1.2,2.5
347,53.12075083,49.99969933,952.300,945.900,11.0,10,Yes,3D,22:02:14.000 02/02/2026,2404:165752.000,57,No,1.3,2.8
348,53.12045467,49.99979817,950.800,944.400,11.8,10,Yes,3D,22:02:15.000 02/02/2026,2404:165753.000,57,No,1.5,2.8
349,53.12015167,49.99991217,947.600,941.200,11.0,10,Yes,3D,22:02:16.000 02/02/2026,2404:165754.000,57,No,1.5,2.8
350,53.11985117,50.00001817,944.400,938.000,11.4,10,Yes,3D,22:02:17.000 02/02/2026,2404:165755.000,57,No,1.5,2.8
351,53.11962250,50.00012467,950.100,943.700,11.0,10,Yes,3D,22:02:18.000 02/02/2026,2404:165756.000,57,No,1.3,3.0
352,53.11939600,50.00021767,954.000,947.600,11.0,10,Yes,3D,22:02:19.000 02/02/2026,2404:165757.000,57,No,1.0,2.1
353,53.11917333,50.00030633,959.500,953.100,11.4,10,Yes,3D,22:02:20.000 02/02/2026,2404:165758.000,57,No,1.3,3.0
354,53.11889450,50.00037567,957.800,951.400,10.6,10,Yes,3D,22:02:21.000 02/02/2026,2404:165759.000,57,No,1.5,2.8
355,53.11859800,50.00043550,953.500,947.100,11.4,10,Yes,3D,22:02:22.000 02/02/2026,2404:165760.000,57,No,1.5,2.8
356,53.11836383,50.00050733,958.800,952.400,11.8,10,Yes,3D,22:02:23.000 02/02/2026,2404:165761.000,57,No,1.3,3.0
357,53.11808350,50.00055183,956.100,949.700,10.6,10,Yes,3D,22:02:24.000 02/02/2026,2404:165762.000,57,No,1.5,2.8
358,53.11781433,50.00056267,955.700,949.300,10.6,10,Yes,3D,22:02:25.000 02/02/2026,2404:165763.000,57,No,1.5,2.8
359,53.11757817,50.00061117,959.400,953.000,11.0,10,Yes,3D,22:02:26.000 02/02/2026,2404:165764.000,57,No,1.1,2.2
360,53.11731917,50.00064583,959.300,952.900,10.6,10,Yes,3D,22:02:27.000 02/02/2026,2404:165765.000,57,No,1.5,2.8
361,53.11706050,50.00067400,958.600,952.200,11.0,10,Yes,3D,22:02:28.000 02/02/2026,2404:165766.000,57,No,1.5,2.8
362,53.11679983,50.00069033,956.000,949.600,11.4,10,Yes,3D,22:02:29.000 02/02/2026,2404:165767.000,56,No,1.5,2.8
363,53.11654433,50.00070283,954.200,947.800,11.0,10,Yes,3D,22:02:30.000 02/02/2026,2404:165768.000,56,No,1.5,2.8
364,53.11628833,50.00070900,952.300,945.900,11.0,10,Yes,3D,22:02:31.000 02/02/2026,2404:165769.000,56,No,1.5,2.8
365,53.11605267,50.00071083,952.500,946.100,11.4,10,Yes,3D,22:02:32.000 02/02/2026,2404:165770.000,56,No,0.9,1.9
366,53.11581750,50.00070667,952.800,946.400,11.8,10,Yes,3D,22:02:33.000 02/02/2026,2404:165771.000,56,No,0.9,1.9
367,53.11557967,50.00069617,952.800,946.400,10.6,10,Yes,3D,22:02:34.000 02/02/2026,2404:165772.000,56,No,0.9,1.9
368,53.11534250,50.00068033,953.000,946.600,11.0,10,Yes,3D,22:02:35.000 02/02/2026,2404:165773.000,56,No,0.9,1.9
369,53.11510550,50.00066117,953.600,947.200,11.8,10,Yes,3D,22:02:36.000 02/02/2026,2404:165774.000,56,No,0.9,1.9
370,53.11486667,50.00063217,953.400,947.000,11.4,10,Yes,3D,22:02:37.000 02/02/2026,2404:165775.000,56,No,0.9,1.9
371,53.11462883,50.00059783,953.300,946.900,11.8,10,Yes,3D,22:02:38.000 02/02/2026,2404:165776.000,56,No,0.9,1.9
372,53.11439367,50.00056017,953.700,947.300,11.4,10,Yes,3D,22:02:39.000 02/02/2026,2404:165777.000,56,No,0.9,1.9
373,53.11415367,50.00051250,953.600,947.200,11.8,10,Yes,3D,22:02:40.000 02/02/2026,2404:165778.000,56,No,0.9,1.9
374,53.11391367,50.00045950,953.300,946.900,11.4,10,Yes,3D,22:02:41.000 02/02/2026,2404:165779.000,56,No,0.9,1.9
375,53.11367367,50.00040017,952.900,946.500,10.2,10,Yes,3D,22:02:42.000 02/02/2026,2404:165780.000,56,No,0.9,1.9
376,53.11343467,50.00033633,952.700,946.300,11.4,10,Yes,3D,22:02:43.000 02/02/2026,2404:165781.000,56,No,0.9,1.9
377,53.11318533,50.00024883,950.500,944.100,11.4,10,Yes,3D,22:02:44.000 02/02/2026,2404:165782.000,56,No,0.9,1.9
378,53.11293767,50.00015500,948.500,942.100,9.8,10,Yes,3D,22:02:45.000 02/02/2026,2404:165783.000,56,No,0.9,1.9
379,53.11268633,50.00005583,945.800,939.400,11.4,10,Yes,3D,22:02:46.000 02/02/2026,2404:165784.000,56,No,0.9,1.9
380,53.11243933,49.99995117,943.700,937.300,10.2,10,Yes,3D,22:02:47.000 02/02/2026,2404:165785.000,56,No,0.9,1.9
381,53.11219267,49.99984200,941.600,935.200,9.8,10,Yes,3D,22:02:48.000 02/02/2026,2404:165786.000,56,No,0.9,1.9
382,53.11205867,49.99970767,952.800,946.400,10.2,10,Yes,3D,22:02:49.000 02/02/2026,2404:165787.000,56,No,0.9,1.9
383,53.11190733,49.99951133,969.400,963.000,9.8,10,Yes,3D,22:02:50.000 02/02/2026,2404:165788.000,56,No,0.9,1.9
384,53.11174133,49.99932700,982.600,976.200,10.2,10,Yes,3D,22:02:51.000 02/02/2026,2404:165789.000,56,No,0.9,1.9
385,53.11152067,49.99919733,976.500,970.100,9.8,10,Yes,3D,22:02:52.000 02/02/2026,2404:165790.000,56,No,0.9,1.9
386,53.11142767,49.99908700,987.400,981.000,10.2,10,Yes,3D,22:02:53.000 02/02/2026,2404:165791.000,56,No,0.9,1.9
387,53.11137483,49.99901433,1005.100,998.700,9.8,10,Yes,3D,22:02:54.000 02/02/2026,2404:165792.000,56,No,0.9,1.9
388,53.11124633,49.99891883,1015.000,1008.600,10.2,10,Yes,3D,22:02:55.000 02/02/2026,2404:165793.000,57,No,0.9,1.9
389,53.11109600,49.99876417,1029.700,1023.300,9.8,10,Yes,3D,22:02:56.000 02/02/2026,2404:165794.000,57,No,0.9,1.9
390,53.11093100,49.99860817,1041.800,1035.400,10.2,10,Yes,3D,22:02:57.000 02/02/2026,2404:165795.000,57,No,0.9,1.9
391,53.11071667,49.99847350,1040.700,1034.300,9.8,10,Yes,3D,22:02:58.000 02/02/2026,2404:165796.000,57,No,0.9,1.9
392,53.11050100,49.99833017,1040.100,1033.700,10.2,10,Yes,3D,22:02:59.000 02/02/2026,2404:165797.000,57,No,0.9,1.9
393,53.11028017,49.99817983,1039.000,1032.600,9.8,10,Yes,3D,22:03:00.000 02/02/2026,2404:165798.000,57,No,0.9,1.9
394,,,,,9.8,0,No,,22:03:01.000 02/02/2026,2404:165799.000,57,No,100.0,100.0
395,53.10982267,49.99785517,1038.800,1032.400,10.2,10,Yes,3D,22:03:02.000 02/02/2026,2404:165800.000,57,No,0.9,1.9
396,53.10959267,49.99769483,1037.600,1031.200,9.8,10,Yes,3D,22:03:03.000 02/02/2026,2404:165801.000,57,No,0.9,1.9
397,53.10935967,49.99753000,1035.500,1029.100,9.8,10,Yes,3D,22:03:04.000 02/02/2026,2404:165802.000,56,No,0.9,1.9
398,53.10912833,49.99735633,1033.400,1027.000,9.4,10,Yes,3D,22:03:05.000 02/02/2026,2404:165803.000,56,No,0.9,1.9
399,53.10890100,49.99717300,1032.100,1025.700,10.6,10,Yes,3D,22:03:06.000 02/02/2026,2404:165804.000,56,No,0.9,1.9
400,,,,,9.4,0,No,,22:03:07.000 02/02/2026,2404:165805.000,57,No,100.0,100.0
401,53.10845600,49.99678433,1031.300,1024.900,9.8,10,Yes,3D,22:03:08.000 02/02/2026,2404:165806.000,57,No,0.9,1.9
402,53.10823100,49.99658850,1030.300,1023.900,9.8,10,Yes,3D,22:03:09.000 02/02/2026,2404:165807.000,57,No,0.9,1.9
403,53.10800433,49.99639083,1029.000,1022.600,10.6,10,Yes,3D,22:03:10.000 02/02/2026,2404:165808.000,57,No,0.9,1.9
404,,,,,9.8,0,No,,22:03:11.000 02/02/2026,2404:165809.000,56,No,100.0,100.0
405,53.10757167,49.99596467,1028.000,1021.600,9.8,10,Yes,3D,22:03:12.000 02/02/2026,2404:165810.000,56,No,0.9,1.9
406,53.10734817,49.99575217,1027.000,1020.600,10.6,10,Yes,3D,22:03:13.000 02/02/2026,2404:165811.000,56,No,0.9,1.9
407,53.10712850,49.99552817,1025.500,1019.100,9.8,10,Yes,3D,22:03:14.000 02/02/2026,2404:165812.000,57,No,0.9,1.9
